Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
TRANSFAC_and_JASPAR_PWMs	TP53 (human)	43/2866	0.6765686493868341	1.0	0	0	0.9465923775098456	0.3698538603769742	SF3B5;SLBP;RBM28;SET;PCNA;MRPS36;NDUFB5;RPLP0;OLA1;BCCIP;AK2;MRPL12;TYMS;TRMT112;PES1;BSG;RPS11;GOLGA7;RPS13;MBD3;SMARCE1;NUDC;NOP58;CBX5;TXNRD3;NDUFA5;NAA10;NONO;BUD31;NDUFA3;KIF22;NPM3;LSM5;SMARCA4;LSM2;MSH2;RPA3;OSTC;EIF3I;CANX;POLE3;ANP32E;RPL27
TRANSFAC_and_JASPAR_PWMs	CBEPA (mouse)	26/1764	0.6809895082068731	1.0	0	0	0.9299198122992626	0.35728298405759	RPL5;SET;DDX27;RPL10;UQCRB;POMP;RPLP0;RPS15;FBL;RPS19;FAM53B;ABCF1;CCT3;NOP56;RFC3;RPS8;RPA2;KIF22;ILF2;TUFM;EBNA1BP2;MYBBP1A;NDUFAB1;MCM3;RPL27;TOMM5
TRANSFAC_and_JASPAR_PWMs	CBFB (human)	11/774	0.6865125867922449	1.0	0	0	0.8966489782277326	0.3372572250615422	MRPL20;SLBP;PSMB7;NUDC;HINT1;CBX5;NDUFA3;SARS;HNRNPR;PRPF19;RPL19
TRANSFAC_and_JASPAR_PWMs	NFAT2 (human)	20/1376	0.6890925480259592	1.0	0	0	0.9170273640965446	0.3414823699152033	SF3B4;RBM28;PCNA;CBX5;CDCA7L;ATP5H;ILF2;TMEM165;PSMB3;UQCRQ;POLE3;RPL37A;TFAM;FAM53B;SUCLG1;DENR;RPS27A;GOLGA7;RSL24D1;SF1
TRANSFAC_and_JASPAR_PWMs	ATF2 (human)	22/1517	0.6995378220721035	1.0	0	0	0.9149720621598748	0.3269519226297524	BTF3;CCT3;EIF5B;RBM28;NDUFB8;NOP58;TXNRD3;NDUFB5;NONO;LSM5;RPS15;PSMA5;UCK2;PSMA4;PSMB3;ARPC3;RPA3;NDUFAB1;RCC1;TMED2;SRSF6;TARDBP
TRANSFAC_and_JASPAR_PWMs	NFKB1 (mouse)	49/3284	0.7022435338957005	1.0	0	0	0.9413771771748696	0.3327533172221588	EIF4A1;HSP90AB1;MCM7;RPL31;COX4I1;HNRNPR;COX7C;RPL7;PSMD8;PTBP1;CCND2;NUP62;RCC1;FAM53B;GOLGA7;CD3EAP;RAD23B;EEF1G;EBNA1BP2;CANX;NHP2;MCM3;MCM5;PFDN4;THOP1;SNRPB;AHCY;MRPS36;MAK16;AK2;ATP5J;UQCR10;RBBP4;PCBP1;SURF6;POLR2L;SMARCE1;GINS2;NOP58;RRM1;CBX5;TXNRD3;DRAP1;EIF3M;NASP;EIF3K;EIF3I;TARDBP;GSTM5
TRANSFAC_and_JASPAR_PWMs	RUNX2 (human)	21/1458	0.7079827262707209	1.0	0	0	0.9087250587425842	0.3138150984099044	CCT3;SF3A3;RBM28;RFC3;RPL32;GLRX3;MRPS36;NDUFB11;NDUFA3;RPL11;ATP5A1;AK2;YBX1;RPL6;HINT1;RAD51;NASP;RUVBL1;UQCRC1;UBA1;SF1
TRANSFAC_and_JASPAR_PWMs	FOS (human)	20/1394	0.7108653559348018	1.0	0	0	0.9051862647036194	0.3089149440987522	NUDC;NPM1;SET;UBE2I;RRM2;DDX27;GCA;GPX4;GLRX3;RPL23;TACSTD2;KIF22;TUFM;PSMA4;DKC1;SURF6;RCC1;UBA2;LSM14A;PPID
TRANSFAC_and_JASPAR_PWMs	STAT5B (mouse)	25/1729	0.7146978444408396	1.0	0	0	0.9122539423054116	0.3064219218219145	PITPNB;PSMB6;ORC4;PSMD7;PSMD3;USP1;POLR2L;BTF3;DDX18;RFC3;SSB;RRM2;PARP1;NDUFA5;BUD31;RPL23A;KIF22;NASP;UQCRQ;RPA3;NCL;EIF3I;MCM6;LSM14A;THOP1
TRANSFAC_and_JASPAR_PWMs	POU2F1 (human)	20/1399	0.7167537054279821	1.0	0	0	0.9019511458161869	0.30037048046354	MCTS1;SF3B5;DDX18;AHCY;PCNA;UQCRB;RPL34;CDCA7L;RPL11;RPS6;CDCA7;UBE2D1;NDUFC1;TRMT112;PSMA1;RUVBL1;SRPRB;UBA1;RPL28;GOLGA7
